name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,make,model,model_trim,engine_cc,power_bhp,mileage_value,mileage_unit,torque_nm,torque_rpm,owner_simple,car_age,bhp_per_litre,nm_per_litre,log_selling_price,log_km_driven,log_engine_cc,log_power_bhp,log_torque_nm,flag_outlier_selling_price,flag_outlier_km_driven,flag_outlier_engine_cc,flag_outlier_power_bhp,flag_outlier_torque_nm,car_cluster
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,200000,120000,Diesel,Individual,Manual,Second Owner,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7.0,Mahindra,Scorpio 2.6,Scorpio 2.6 SLX Turbo 7 Seater,2179.0,120.0,10.5,kmpl,290.0,2300.0,Second,22,55.07113354749886,133.0885727397889,12.206077645517674,11.695255355062795,7.687080155783135,4.795790545596741,5.673323267171493,0,0,1,0,0,4
Honda Brio 1.2 S MT,2017,480000,30400,Petrol,Dealer,Manual,First Owner,18.5 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5.0,Honda,Brio 1.2,Brio 1.2 S MT,1198.0,86.8,18.5,kmpl,109.0,4500.0,First,8,72.45409015025042,90.98497495826378,13.081543466215237,10.322230781590136,7.089243155027514,4.475061500641071,4.700480365792417,0,0,0,0,0,2
Honda BR-V i-DTEC VX MT,2017,950000,24000,Diesel,Dealer,Manual,First Owner,21.9 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,7.0,Honda,BR-V i-DTEC,BR-V i-DTEC VX MT,1498.0,98.6,21.9,kmpl,200.0,1750.0,First,8,65.82109479305741,133.5113484646195,13.76421831620775,10.085850775128717,7.312553498102598,4.601162164590552,5.303304908059076,0,0,0,0,0,0
Honda BR-V i-VTEC VX MT,2017,840000,30646,Petrol,Dealer,Manual,First Owner,15.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,7.0,Honda,BR-V i-VTEC,BR-V i-VTEC VX MT,1497.0,117.3,15.4,kmpl,145.0,4600.0,First,8,78.3567134268537,96.86038744154976,13.641158361294979,10.330290057291649,7.311886164077165,4.773223770984341,4.983606621708336,0,0,0,0,0,2
Hyundai Verna 1.6 CRDi S,2017,800000,15000,Diesel,Individual,Manual,First Owner,23.9 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5.0,Hyundai,Verna 1.6,Verna 1.6 CRDi S,1582.0,126.2,23.9,kmpl,259.9,2325.0,First,8,79.7724399494311,164.28571428571428,13.592368256649284,9.61587214452889,7.367077059881012,4.845760650906022,5.564137192142683,0,0,0,0,0,0
Volkswagen Vento 1.5 TDI Comfortline,2017,750000,50000,Diesel,Individual,Manual,First Owner,22.27 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-3000rpm,5.0,Volkswagen,Vento 1.5,Vento 1.5 TDI Comfortline,1498.0,108.6,22.27,kmpl,250.0,2250.0,First,8,72.49666221628839,166.88918558077435,13.527829818844937,10.819798284210286,7.312553498102598,4.696837374513915,5.5254529391317835,0,0,0,0,0,0
Hyundai EON Era Plus,2017,254999,34000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0,Hyundai,EON Era,EON Era Plus,814.0,55.2,21.1,kmpl,74.5,4000.0,First,8,67.81326781326783,91.52334152334153,12.449018824140563,10.434145214930487,6.703188113240863,4.028916756899646,4.324132656254979,0,0,0,0,0,2
Maruti Ertiga SHVS ZDI Plus,2016,725000,54000,Diesel,Individual,Manual,Second Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0,Maruti,Ertiga SHVS,Ertiga SHVS ZDI Plus,1248.0,88.5,24.52,kmpl,200.0,1750.0,Second,9,70.91346153846153,160.25641025641025,13.493928313146206,10.896757843893464,7.130098510125578,4.4942386252808095,5.303304908059076,0,0,0,0,0,0
Mercedes-Benz B Class B200 CDI Sport,2016,1859000,40000,Diesel,Individual,Automatic,Second Owner,19.7 kmpl,2143 CC,134.10 bhp,300Nm@ 1600-3000rpm,5.0,Mercedes-Benz,B Class,B Class B200 CDI Sport,2143.0,134.1,19.7,kmpl,300.0,2300.0,Second,9,62.5758282781148,139.99066728884742,14.435549804627051,10.596659732783579,7.670428522190693,4.906015244966153,5.707110264748875,1,0,0,0,0,3
Chevrolet Beat LT,2012,145000,120000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5.0,Chevrolet,Beat LT,Beat LT,1199.0,79.4,18.6,kmpl,108.0,4400.0,First,13,66.22185154295246,90.07506255212677,11.884495917930655,11.695255355062795,7.090076835776092,4.387014176184921,4.6913478822291435,0,0,0,0,0,1
Volkswagen Ameo 1.5 TDI Comfortline AT,2017,655000,50000,Diesel,Individual,Automatic,First Owner,22.0 kmpl,1498 CC,108.495 bhp,250Nm@ 1500-3000rpm,5.0,Volkswagen,Ameo 1.5,Ameo 1.5 TDI Comfortline AT,1498.0,108.495,22.0,kmpl,250.0,2250.0,First,8,72.42656875834446,166.88918558077435,13.39239204133378,10.819798284210286,7.312553498102598,4.695878886113554,5.5254529391317835,0,0,0,0,0,0
Ford Figo Diesel ZXI,2011,210000,84000,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0,Ford,Figo Diesel,Figo Diesel ZXI,1399.0,68.0,20.0,kmpl,160.0,2000.0,Second,14,48.60614724803431,114.3674052894925,12.25486757159303,11.338583982516495,7.24422751560335,4.23410650459726,5.081404364984463,0,0,0,0,0,0
Honda City 1.5 E MT,2011,450000,50000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5.0,Honda,City 1.5,City 1.5 E MT,1497.0,118.0,17.0,kmpl,146.0,4800.0,First,14,78.82431529726118,97.52839011356045,13.017005083966255,10.819798284210286,7.311886164077165,4.77912349311153,4.990432586778736,0,0,0,0,0,2
Ford Figo Aspire Facelift,2018,624000,14681,Diesel,Dealer,Manual,First Owner,,,,,,Ford,Figo Aspire,Figo Aspire Facelift,,,,unknown,,,First,7,,,13.343907249914384,9.594377532670727,,,,0,0,0,0,0,2
Ford Figo 1.5D Titanium MT,2015,580000,52000,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0,Ford,Figo 1.5D,Figo 1.5D Titanium MT,1498.0,99.0,25.83,kmpl,215.0,2375.0,First,10,66.08811748998664,143.52469959946595,13.270785106659046,10.859018228147887,7.312553498102598,4.605170185988092,5.375278407684165,0,0,0,0,0,0
Hyundai Santro Sportz BSIV,2019,430000,18500,Petrol,Individual,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5.0,Hyundai,Santro Sportz,Santro Sportz BSIV,1086.0,68.0,20.3,kmpl,99.0,4500.0,First,6,62.61510128913444,91.16022099447513,12.971542813248437,9.825580063659602,6.99117688712121,4.23410650459726,4.605170185988092,0,0,0,0,0,2
Tata Indigo CS eLX BS IV,2012,155000,50000,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,Tata,Indigo CS,Indigo CS eLX BS IV,1396.0,69.0,23.03,kmpl,140.0,2400.0,First,13,49.42693409742121,100.2865329512894,11.951186847493476,10.819798284210286,7.242082359256962,4.248495242049359,4.948759890378168,0,0,0,0,0,0
Datsun RediGO 1.0 S,2017,240000,35000,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0,Datsun,RediGO 1.0,RediGO 1.0 S,999.0,67.0,22.5,kmpl,91.0,4250.0,First,8,67.06706706706707,91.09109109109109,12.388398368982115,10.463131911491967,6.907755278982137,4.219507705176107,4.5217885770490405,0,0,0,0,0,2
Toyota Etios G,2016,540000,15500,Petrol,Individual,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5.0,Toyota,Etios G,Etios G,1496.0,88.73,16.78,kmpl,132.0,3000.0,First,9,59.31149732620321,88.23529411764706,13.199326270390594,9.648659816955295,7.311218384419629,4.496805161309966,4.890349128221754,0,0,0,0,0,2
Tata Indigo CS LX (TDI) BS III,2013,250000,120000,Diesel,Individual,Manual,First Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5.0,Tata,Indigo CS,Indigo CS LX (TDI) BS III,1396.0,69.0,19.09,kmpl,135.0,2500.0,First,12,49.42693409742121,96.70487106017193,12.429220196836383,11.695255355062795,7.242082359256962,4.248495242049359,4.912654885736052,0,0,0,0,0,1
Tata Indigo eCS VX BSIV,2012,260000,60000,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,Tata,Indigo eCS,Indigo eCS VX BSIV,1396.0,69.0,25.0,kmpl,140.0,2400.0,First,13,49.42693409742121,100.2865329512894,12.468440756144114,11.002116507732017,7.242082359256962,4.248495242049359,4.948759890378168,0,0,0,0,0,0
Mahindra Scorpio LX,2011,550000,80000,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9.0,Mahindra,Scorpio LX,Scorpio LX,2179.0,120.0,12.05,kmpl,290.0,2300.0,Second,14,55.07113354749886,133.0885727397889,13.217675375388819,11.289794413577894,7.687080155783135,4.795790545596741,5.673323267171493,0,0,1,0,0,4
Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,550000,43011,Petrol,Dealer,Manual,First Owner,18.88 kmpl,999 CC,123.37 bhp,170Nm@ 1400-4500rpm,5.0,Ford,Ecosport 1.0,Ecosport 1.0 Ecoboost Titanium Optional,999.0,123.37,18.88,kmpl,170.0,2950.0,First,11,123.4934934934935,170.17017017017017,13.217675375388819,10.669234425510417,6.907755278982137,4.82326099366565,5.14166355650266,0,0,0,0,0,0
Renault Duster 110PS Diesel RxL,2015,600000,136000,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0,Renault,Duster 110PS,Duster 110PS Diesel RxL,1461.0,108.45,19.01,kmpl,248.0,2250.0,First,10,74.22997946611909,169.74674880219027,13.304686600863562,11.820417517632333,7.2875606403097235,4.695467823968872,5.517452896464707,0,0,0,0,0,0
Ford Figo Aspire 1.5 TDCi Titanium,2017,550000,15000,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0,Ford,Figo Aspire,Figo Aspire 1.5 TDCi Titanium,1498.0,99.0,25.83,kmpl,215.0,2375.0,First,8,66.08811748998664,143.52469959946595,13.217675375388819,9.61587214452889,7.312553498102598,4.605170185988092,5.375278407684165,0,0,0,0,0,0
Mahindra Bolero SLX,2011,370000,110000,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0,Mahindra,Bolero SLX,Bolero SLX,2523.0,63.0,13.6,kmpl,180.0,1470.0,Second,14,24.97027348394768,71.3436385255648,12.821260987319457,11.608244735642321,7.8336002236611035,4.1588830833596715,5.198497031265826,0,0,1,0,0,4
Hyundai i10 Magna 1.1L,2008,250000,100000,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0,Hyundai,i10 Magna,i10 Magna 1.1L,1086.0,68.05,19.81,kmpl,99.04,4500.0,Second,17,62.66114180478821,91.19705340699815,12.429220196836383,11.51293546492023,6.99117688712121,4.234830879855301,4.605570106009418,0,0,0,0,0,1
Maruti Alto LXi BSIII,2005,125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,Maruti,Alto LXi,Alto LXi BSIII,796.0,46.3,19.7,kmpl,62.0,3000.0,Third+,20,58.16582914572864,77.8894472361809,11.736077016252437,11.156264806643742,6.680854678790215,3.856510295497887,4.143134726391533,0,0,0,0,0,1
Tata Indica Vista Aqua 1.4 TDI,2010,200000,110000,Diesel,Individual,Manual,First Owner,17.0 kmpl,1405 CC,71 bhp,135 Nm at 2500  rpm,5.0,Tata,Indica Vista,Indica Vista Aqua 1.4 TDI,1405.0,71.0,17.0,kmpl,135.0,2500.0,First,15,50.53380782918149,96.08540925266904,12.206077645517674,11.608244735642321,7.2485040723706105,4.276666119016055,4.912654885736052,0,0,0,0,0,1
Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,700000,25000,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5.0,Ford,Figo Aspire,Figo Aspire 1.2 Ti-VCT Titanium,1196.0,86.8,18.16,kmpl,112.0,4000.0,First,7,72.5752508361204,93.64548494983278,13.45883704259595,10.12667110305036,7.087573705557973,4.475061500641071,4.727387818712341,0,0,0,0,0,2
Hyundai Santro Magna,2020,500000,4000,Petrol,Individual,Manual,First Owner,20.3 kmpl,1086 CC,68.07 bhp,99.07Nm@ 4500rpm,5.0,Hyundai,Santro Magna,Santro Magna,1086.0,68.07,20.3,kmpl,99.07,4500.0,First,5,62.679558011049714,91.22467771639042,13.122365377402328,8.294299608857235,6.99117688712121,4.235120483100881,4.605869941102364,0,0,0,0,0,2
Maruti 800 AC BSII,2007,125000,60000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0,Maruti,800 AC,800 AC BSII,796.0,37.0,16.1,kmpl,59.0,2500.0,Second,18,46.482412060301506,74.12060301507537,11.736077016252437,11.002116507732017,6.680854678790215,3.6375861597263857,4.0943445622221,0,0,0,0,0,1
Renault Lodgy 85PS RxZ,2015,690000,80000,Diesel,Individual,Manual,First Owner,21.04 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,8.0,Renault,Lodgy 85PS,Lodgy 85PS RxZ,1461.0,83.8,21.04,kmpl,200.0,1900.0,First,10,57.35797399041752,136.89253935660506,13.444448325847754,11.289794413577894,7.2875606403097235,4.440295542797857,5.303304908059076,0,0,0,0,0,0
Jeep Compass 2.0 Limited,2017,1550000,120000,Diesel,Individual,Manual,First Owner,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5.0,Jeep,Compass 2.0,Compass 2.0 Limited,1956.0,170.0,17.1,kmpl,350.0,2125.0,First,8,86.9120654396728,178.9366053169734,14.253766134056512,11.695255355062795,7.579167967396076,5.14166355650266,5.860786223465865,1,0,0,1,0,3
Tata Indica V2 1.2 GLE BSIII,2013,170000,110000,Petrol,Individual,Manual,Second Owner,15.3 kmpl,1193 CC,65.3 bhp,"10.2@ 2,600(kgm@ rpm)",5.0,Tata,Indica V2,Indica V2 1.2 GLE BSIII,1193.0,65.3,15.3,kmpl,100.02782999999998,,Second,12,54.735959765297565,83.84562447611063,12.04355959836804,11.608244735642321,7.085064293952548,4.194189897191817,4.615396023440286,0,0,0,0,0,1
Fiat Linea Emotion (Diesel),2010,275000,110000,Diesel,Individual,Manual,Third Owner,20.4 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm,5.0,Fiat,Linea Emotion,Linea Emotion (Diesel),1248.0,91.7,20.4,kmpl,209.0,2000.0,Third+,15,73.4775641025641,167.46794871794873,12.524530013005734,11.608244735642321,7.130098510125578,4.529368472571809,5.3471075307174685,0,0,0,0,0,0
Toyota Innova 2.5 V Diesel 8-seater,2007,500000,200000,Diesel,Individual,Manual,Third Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8.0,Toyota,Innova 2.5,Innova 2.5 V Diesel 8-seater,2494.0,102.0,12.8,kmpl,200.05565999999996,,Third+,18,40.8981555733761,80.21477947072972,13.122365377402328,12.206077645517674,7.822044008185619,4.634728988229636,5.303581785147962,0,1,1,0,0,4
Volkswagen Jetta 2.0L TDI Highline,2013,950000,80000,Diesel,Individual,Manual,Second Owner,19.33 kmpl,1968 CC,138.1 bhp,320Nm@ 1750-2500rpm,5.0,Volkswagen,Jetta 2.0L,Jetta 2.0L TDI Highline,1968.0,138.1,19.33,kmpl,320.0,2125.0,Second,12,70.17276422764228,162.60162601626016,13.76421831620775,11.289794413577894,7.585281078639126,4.935193098929397,5.771441123130016,0,0,0,0,0,3
Maruti Swift Dzire ZDI,2019,802999,24000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0,Maruti,Swift Dzire,Swift Dzire ZDI,1248.0,74.02,28.4,kmpl,190.0,2000.0,First,6,59.31089743589743,152.24358974358975,13.596109992928898,10.085850775128717,7.130098510125578,4.317754744653741,5.25227342804663,0,0,0,0,0,0
Maruti Swift Dzire VDI,2013,470000,150000,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,Maruti,Swift Dzire,Swift Dzire VDI,1248.0,74.0,23.4,kmpl,190.0,2000.0,First,12,59.294871794871796,152.24358974358975,13.060490101343552,11.918397239722838,7.130098510125578,4.31748811353631,5.25227342804663,0,0,0,0,0,0
Renault KWID RXT,2015,300000,60000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0,Renault,KWID RXT,KWID RXT,799.0,53.3,25.17,kmpl,72.0,4386.0,First,10,66.7083854818523,90.11264080100125,12.611541086966115,11.002116507732017,6.684611727667927,3.9945242269398897,4.290459441148391,0,0,0,0,0,2
Renault Duster 110PS Diesel RxL,2014,600000,116000,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0,Renault,Duster 110PS,Duster 110PS Diesel RxL,1461.0,108.45,19.01,kmpl,248.0,2250.0,First,11,74.22997946611909,169.74674880219027,13.304686600863562,11.661354090741,7.2875606403097235,4.695467823968872,5.517452896464707,0,0,0,0,0,0
Ford Figo Diesel Celebration Edition,2013,275000,104300,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5.0,Ford,Figo Diesel,Figo Diesel Celebration Edition,1399.0,68.1,20.0,kmpl,160.0,2000.0,First,12,48.67762687634024,114.3674052894925,12.524530013005734,11.55503622867061,7.24422751560335,4.235554730773624,5.081404364984463,0,0,0,0,0,0
Mahindra KUV 100 D75 K8,2018,700000,30000,Diesel,Individual,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6.0,Mahindra,KUV 100,KUV 100 D75 K8,1198.0,77.0,25.32,kmpl,190.0,2000.0,First,7,64.27378964941569,158.59766277128548,13.45883704259595,10.308985993422082,7.089243155027514,4.356708826689592,5.25227342804663,0,0,0,0,0,0
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,3250000,33000,Diesel,Individual,Automatic,First Owner,11.3 kmpl,2987 CC,254.8 bhp,619Nm@ 1600-2400rpm,7.0,Mercedes-Benz,GL-Class 350,GL-Class 350 CDI Blue Efficiency,2967.0,214.03199999999808,11.3,kmpl,450.0,2000.0,First,11,72.13751263902867,151.66835187057634,14.99416586199818,10.404293143019792,7.995643604287271,5.370786854261798,6.111467339502679,1,0,1,1,1,3
Volkswagen Ameo 1.5 TDI Comfortline,2020,800000,25000,Diesel,Individual,Manual,First Owner,21.66 kmpl,1498 CC,108.62 bhp,250Nm@ 1500-3000rpm,5.0,Volkswagen,Ameo 1.5,Ameo 1.5 TDI Comfortline,1498.0,108.62,21.66,kmpl,250.0,2250.0,First,5,72.51001335113484,166.88918558077435,13.592368256649284,10.12667110305036,7.312553498102598,4.697019839617971,5.5254529391317835,0,0,0,0,0,0
Audi A6 2.0 TDI,2014,2200000,60000,Diesel,Individual,Automatic,First Owner,17.68 kmpl,1968 CC,174.33 bhp,380Nm@ 1750-2500rpm,5.0,Audi,A6 2.0,A6 2.0 TDI,1968.0,174.33,17.68,kmpl,380.0,2125.0,First,11,88.58231707317074,193.08943089430895,14.603968372873895,11.002116507732017,7.585281078639126,5.166669912482037,5.942799375126701,1,0,0,1,1,3
Hyundai Verna CRDi SX ABS,2007,245000,121000,Diesel,Individual,Manual,Second Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0,Hyundai,Verna CRDi,Verna CRDi SX ABS,1493.0,110.0,18.1,kmpl,235.3596,,Second,18,73.67716008037507,157.64206296048224,12.409017571151187,11.703554089007538,7.309212365692763,4.709530201312334,5.465354374142314,0,0,0,0,0,0
Hyundai Verna CRDi SX,2010,310000,120000,Diesel,Individual,Manual,Second Owner,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0,Hyundai,Verna CRDi,Verna CRDi SX,1493.0,110.0,16.8,kmpl,235.3596,,Second,15,73.67716008037507,157.64206296048224,12.644330802262578,11.695255355062795,7.309212365692763,4.709530201312334,5.465354374142314,0,0,0,0,0,0
Hyundai Verna CRDi SX ABS,2007,245000,120000,Diesel,Individual,Manual,Second Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0,Hyundai,Verna CRDi,Verna CRDi SX ABS,1493.0,110.0,18.1,kmpl,235.3596,,Second,18,73.67716008037507,157.64206296048224,12.409017571151187,11.695255355062795,7.309212365692763,4.709530201312334,5.465354374142314,0,0,0,0,0,0
Volkswagen Polo Petrol Comfortline 1.2L,2011,450000,110000,Petrol,Individual,Manual,First Owner,16.47 kmpl,1198 CC,73.9 bhp,110Nm@ 3750rpm,5.0,Volkswagen,Polo Petrol,Polo Petrol Comfortline 1.2L,1198.0,73.9,16.47,kmpl,110.0,3750.0,First,14,61.68614357262104,91.81969949916528,13.017005083966255,11.608244735642321,7.089243155027514,4.316153890523174,4.709530201312334,0,0,0,0,0,1
Volkswagen Jetta 2.0L TDI Highline AT,2013,850000,84000,Diesel,Individual,Automatic,Second Owner,16.96 kmpl,1968 CC,138.03 bhp,320Nm@ 1750-2500rpm,5.0,Volkswagen,Jetta 2.0L,Jetta 2.0L TDI Highline AT,1968.0,138.03,16.96,kmpl,320.0,2125.0,Second,12,70.13719512195122,162.60162601626016,13.652992804936396,11.338583982516495,7.585281078639126,4.9346897371814515,5.771441123130016,0,0,0,0,0,3
Honda CR-V 2.4 4WD AT,2004,325000,120000,Petrol,Individual,Automatic,Third Owner,10.1 kmpl,2354 CC,152 bhp,215Nm@ 3600rpm,5.0,Honda,CR-V 2.4,CR-V 2.4 4WD AT,2354.0,152.0,10.1,kmpl,215.0,3600.0,Third+,21,64.57094307561597,91.33389974511469,12.691583538230217,11.695255355062795,7.764296006450518,5.030437921392435,5.375278407684165,0,0,1,0,0,3
Volvo XC60 Inscription D5 BSIV,2018,5200000,50000,Diesel,Individual,Automatic,First Owner,11.2 kmpl,1969 CC,235 bhp,480Nm,5.0,Volvo,XC60 Inscription,XC60 Inscription D5 BSIV,1969.0,214.03199999999808,11.2,kmpl,450.0,,First,7,108.70086338242665,228.54240731335702,15.46416937585933,10.819798284210286,7.585788821732034,5.370786854261798,6.111467339502679,1,0,0,1,1,3
Hyundai Creta 1.6 CRDi SX Option,2015,1000000,73500,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5.0,Hyundai,Creta 1.6,Creta 1.6 CRDi SX Option,1582.0,126.2,19.67,kmpl,259.9,2325.0,First,10,79.7724399494311,164.28571428571428,13.815511557963774,11.205054290550551,7.367077059881012,4.845760650906022,5.564137192142683,0,0,0,0,0,0
Hyundai Xcent 1.1 CRDi SX,2016,590000,34000,Diesel,Individual,Manual,Second Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5.0,Hyundai,Xcent 1.1,Xcent 1.1 CRDi SX,1120.0,71.0,24.4,kmpl,180.4,2125.0,Second,9,63.39285714285714,161.07142857142856,13.28787951079572,10.434145214930487,7.02197642307216,4.276666119016055,5.200704537681037,0,0,0,0,0,0
Nissan Kicks XV D BSIV,2019,1200000,23000,Diesel,Individual,Manual,First Owner,20.45 kmpl,1461 CC,108.5 bhp,240Nm@ 1750rpm,5.0,Nissan,Kicks XV,Kicks XV D BSIV,1461.0,108.5,20.45,kmpl,240.0,1750.0,First,6,74.26420260095824,164.27104722792606,13.997832948091215,10.043292972227004,7.2875606403097235,4.695924549256556,5.484796933490655,0,0,0,0,0,0
Ford Fiesta 1.4 SXi TDCi ABS,2008,175000,163000,Diesel,Individual,Manual,Third Owner,17.8 kmpl,1399 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)",5.0,Ford,Fiesta 1.4,Fiesta 1.4 SXi TDCi ABS,1399.0,68.0,17.8,kmpl,159.848395,,Third+,17,48.60614724803431,114.2590385989993,12.07254696717504,12.001511614739405,7.24422751560335,4.23410650459726,5.080462275394655,0,0,0,0,0,1
Chevrolet Optra Magnum 2.0 LT,2011,300000,119000,Diesel,Individual,Manual,Second Owner,16.52 kmpl,1991 CC,123.7 bhp,305Nm@ 2000rpm,5.0,Chevrolet,Optra Magnum,Optra Magnum 2.0 LT,1991.0,123.7,16.52,kmpl,305.0,2000.0,Second,14,62.12958312405826,153.1893520843797,12.611541086966115,11.686887175419702,7.596894438144544,4.825910852685991,5.723585101952381,0,0,0,0,0,3
Toyota Innova Crysta 2.8 ZX AT BSIV,2017,2175000,50000,Diesel,Individual,Automatic,First Owner,11.36 kmpl,2755 CC,171.5 bhp,360Nm@ 1200-3400rpm,7.0,Toyota,Innova Crysta,Innova Crysta 2.8 ZX AT BSIV,2755.0,171.5,11.36,kmpl,360.0,2300.0,First,8,62.25045372050817,130.6715063520871,14.59253968227493,10.819798284210286,7.9215356321335495,5.150397236471415,5.8888779583328805,1,0,1,1,1,3
Honda City i-DTEC VX,2019,1110000,10500,Diesel,Individual,Manual,First Owner,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5.0,Honda,City i-DTEC,City i-DTEC VX,1498.0,97.9,25.6,kmpl,200.0,1750.0,First,6,65.35380507343125,133.5113484646195,13.919871474189012,9.259225769705994,7.312553498102598,4.594109238628667,5.303304908059076,0,0,0,0,0,0
Mitsubishi Lancer 2.0 LXd,2000,150000,225000,Diesel,Individual,Manual,Second Owner,14.8 kmpl,1998 CC,68 bhp,"12.5@ 3,000(kgm@ rpm)",5.0,Mitsubishi,Lancer 2.0,Lancer 2.0 LXd,1998.0,68.0,14.8,kmpl,122.583125,,Second,25,34.034034034034036,61.35291541541541,11.918397239722838,12.323860125621126,7.6004023345004,4.23410650459726,4.816914006576427,0,1,0,0,0,4
Volkswagen Vento Diesel Highline,2013,325000,155000,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0,Volkswagen,Vento Diesel,Vento Diesel Highline,1598.0,103.6,20.54,kmpl,250.0,2000.0,Second,12,64.83103879849811,156.44555694618273,12.691583538230217,11.951186847493476,7.377133712833954,4.650143551630823,5.5254529391317835,0,0,0,0,0,0
